1	0.0416666666666670
2	0.0026041666666670
3	0.0001627604166670
4	0.0000101725260420
5	0.0000006357828779
6	0.0000000397364301
7	0.0000000024835272
8	0.0000000001552207
9	0.0000000000097016
10	0.0000000000006066
11	0.0000000000000338
12	0.0000000000000142
13	0.0000000000000089
14	0.0000000000000062
15	0.0000000000000107
16	0.0000000000000178
17	0.0000000000000533
18	0.0000000000000195
19	0.0000000000000711
20	0.0000000000002460
21	0.0000000000001634
22	0.0000000000001901
23	0.0000000000004174
24	0.0000000000004521
25	0.0000000000013483
